property_id,price,beds,baths,size(sqft),line,city,state,zipcode,longitude,latitude,days_ago,features
M6411271948,179900,2,1,1033,1202 Dahlia Ct,Jackson,NJ,8527,-74.278707,40.12272,8,single_story
M5419093345,180000,2,1,1072,73 Mount Fairweather Ln,Toms River,NJ,8753,-74.17017,40.024905,35,single_story
M5625186235,180000,3,3,1664,60 Barnegat Blvd S,Barnegat,NJ,8005,-74.246281,39.752821,723,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5937173741,180000,2,2,1232,175 Biabou Dr,Toms River,NJ,8757,-74.267366,39.984932,14,"garage_1_or_more, single_story"
M5286731015,180000,2,2,1410,305 Beach Plum Ct,Tuckerton,NJ,8087,-74.321137,39.614573,15,two_or_more_stories
M6399456902,180000,3,1,1474,203 Greenwood Ln,Forked River,NJ,8731,-74.17539,39.845272,32,"garage_1_or_more, single_story"
M5065243774,181000,2,2,1602,66B Cambridge Cir,Manchester,NJ,8759,-74.277772,40.015011,23,"garage_1_or_more, single_story"
M5731561975,182000,2,1,779,5 Golden Glow Circus,Toms River,NJ,8755,-74.219414,39.998634,15,"garage_1_or_more, single_story"
M6171708097,183500,2,1,725,208 Laurel Dr,Bayville,NJ,8721,-74.152665,39.928438,24,single_story
M6562601939,184900,1,1,696,54 Indian Rd,Manahawkin,NJ,8050,-74.251496,39.688939,8,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5403555373,184900,2,2,1328,5 Doral Dr,Toms River,NJ,8757,-74.277078,39.969265,17,"garage_1_or_more, single_story"
M5268401429,184900,2,2,1348,248 Valley Forge Dr,Tuckerton,NJ,8087,-74.378879,39.581318,50,"garage_1_or_more, single_story"
M9098836539,184900,2,2,1184,5 Mill Ct Unit B,Whiting,NJ,8759,-74.326453,39.961916,47,"garage_1_or_more, single_story"
M5684604962,184999,3,1,1848,1754 Lakeside Dr S,Forked River,NJ,8731,-74.212217,39.848848,10,two_or_more_stories
M6290466432,185000,3,1,1080,437 Cheyenne Dr,Waretown,NJ,8758,-74.201934,39.776372,101,"garage_1_or_more, single_story"
M6217752874,185000,2,2,1105,2 Eton Rd,Toms River,NJ,8757,-74.2467,39.962636,13,"garage_1_or_more, single_story"
M6802325524,185000,2,2,1426,26 Oakham Row,Manchester Township,NJ,8759,-74.290424,40.018393,46,"garage_1_or_more, single_story"
M6590501535,185000,2,1,1092,654 Jamaica Blvd,Toms River,NJ,8757,-74.250954,39.968069,8,"garage_1_or_more, single_story"
M5728631264,185000,2,2,1200,384 Flora Ct,Brick,NJ,8724,-74.141696,40.104529,14,"basement, two_or_more_stories"
M9814969598,185000,2,1,986,675C New Castle Ct Unit 1003,Lakewood,NJ,8701,-74.182072,40.050439,13,"garage_1_or_more, single_story"
M6569429830,185000,3,2,1477,1255 County Line Rd E,Lakewood,NJ,8701,-74.161276,40.100855,15,single_story
M9687879377,185900,2,3,1479,1126A Thornbury Ln,Manchester,NJ,8759,-74.290797,40.005851,16,"garage_1_or_more, single_story"
M6369282861,187000,2,1,1219,1204 Fern Ct,Jackson,NJ,8527,-74.28342,40.121008,16,two_or_more_stories
M6025125217,187500,2,1,1124,33 Innsbruck Dr,Toms River,NJ,8757,-74.279542,39.975629,42,"garage_1_or_more, single_story"
M5432881744,188900,2,1,1092,76 Mount Matterhorn Ln,Toms River,NJ,8753,-74.170374,40.019278,22,"garage_1_or_more, single_story"
M6587604421,189000,2,3,1826,6 Foxboro Ct Unit 65,Whiting,NJ,8759,-74.326386,39.960141,28,"garage_1_or_more, single_story"
M5795557045,189000,2,1,900,130 Biabou Dr,Toms River,NJ,8757,-74.263564,39.983682,8,"garage_1_or_more, single_story"
M5143201373,189000,2,2,1614,274 Sailors Way Unit 1000,Lakewood,NJ,8701,-74.167025,40.042356,9,"garage_1_or_more, single_story"
M6963525396,189000,3,1,1294,630 Main St,Eagleswood Township,NJ,8092,-74.281671,39.664385,31,"basement, two_or_more_stories"
M6140700387,189000,2,2,1174,3 Tall Hedge Ct,Barnegat,NJ,8005,-74.271988,39.769174,8,"garage_1_or_more, single_story"
M9697347307,189000,3,1,1294,630 Route 9,West Creek,NJ,8092,-74.281671,39.664384,31,"basement, two_or_more_stories"
M6109263675,189000,2,2,1409,805 Schley Ave,Toms River,NJ,8755,-74.2497,40.038947,58,two_or_more_stories
M6584167547,189000,3,1,1029,206 Cornelius St,Bayville,NJ,8721,-74.163693,39.879558,10,single_story
M6207224466,189888,3,2,1360,1038 Sawmill Rd,Brick,NJ,8724,-74.114657,40.109434,9,two_or_more_stories
M6467784786,189900,2,2,1232,4 Santiago Dr W,Toms River,NJ,8757,-74.245217,39.959888,11,"garage_1_or_more, single_story"
M5045988655,189900,2,1,1124,77 Puerto Vallarta St,Toms River,NJ,8757,-74.268788,39.973416,17,single_story
M5733955219,189900,4,3,1600,75 Bowline St,Barnegat,NJ,8005,-74.243852,39.745039,55,two_or_more_stories
M5983432331,189900,2,1,872,32 Bayberry Dr,Waretown,NJ,8758,-74.197733,39.808082,24,single_story
M5753675201,189900,2,1,1219,74 Azalea Cir,Jackson,NJ,8527,-74.280798,40.118032,14,two_or_more_stories
M6709698838,189900,2,2,1200,1420 Isabella Ct,Brick,NJ,8724,-74.144245,40.101911,11,two_or_more_stories
M5777301808,190000,2,2,1072,217 Pine Meadow Ct,Jackson,NJ,8527,-74.280179,40.119051,15,two_or_more_stories
M6439363467,190000,2,2,1364,18 Lumsden Ct,Toms River,NJ,8757,-74.241513,39.956092,50,"garage_1_or_more, single_story"
M6948853987,190000,2,2,1222,603 Santa Anita Ln,Toms River,NJ,8755,-74.242004,40.043768,10,two_or_more_stories
M9166027537,192500,2,2,1418,97 Milford Ave,Manchester Township,NJ,8759,-74.350561,39.956345,18,"garage_1_or_more, single_story"
M5827012649,194900,3,1,1100,328 Lake Crystalbrook Dr,Tuckerton,NJ,8087,-74.370854,39.580594,57,"garage_1_or_more, single_story"
M6556179602,195000,2,1,728,7 Holly Acres Dr,Brick,NJ,8723,-74.103101,40.023763,84,single_story
M6034656555,195000,3,2,1200,17 Spinnaker Way,Waretown,NJ,8758,-74.188757,39.802793,35,single_story
M5854168149,195000,4,2,1388,157 Stephan Rd,Brick,NJ,8724,-74.146818,40.0954,83,"basement, single_story"
M6578213220,198000,2,1,963,61 Golden Glow Circus,Toms River,NJ,8755,-74.218553,39.997672,17,"garage_1_or_more, single_story"
M5465230508,199000,2,2,1364,12 Coborca Way,Toms River,NJ,8757,-74.240535,39.956363,9,"garage_1_or_more, single_story"
M5675000498,199000,2,2,1328,5 Madras Ct,Toms River,NJ,8757,-74.250312,39.956705,28,"garage_1_or_more, single_story"
M5278967287,199000,4,1,768,645 Batchelor St,Toms River,NJ,8753,-74.173076,39.956834,44,"basement, two_or_more_stories"
M6618376460,199000,2,1,1124,2 Carrazal Ct,Toms River,NJ,8757,-74.247294,39.965463,13,single_story
M5913666299,199000,2,2,1120,37 Primrose Ln,Brick,NJ,8724,-74.134961,40.103117,32,"basement, two_or_more_stories"
M9070614559,199000,2,2,1120,97 Primrose Ln Unit 1000,Brick,NJ,8724,-74.137329,40.101639,41,"basement, two_or_more_stories"
M6661496304,199000,2,2,1120,103 Primrose Ln,Brick,NJ,8724,-74.137329,40.101476,36,"basement, two_or_more_stories"
M9768658049,199100,2,2,1219,17 Amherst Rd,Whiting,NJ,8759,-74.331281,39.955895,44,"garage_1_or_more, garage_2_or_more, single_story"
M5016236307,199387,2,1,1103,194 Colony Cir Unit 1000,Lakewood,NJ,8701,-74.209854,40.107461,23,single_story
M6789892181,199800,5,2,2100,30 South St,Lanoka Harbor,NJ,8734,-74.174551,39.865224,93,"basement, garage_1_or_more, two_or_more_stories"
M5286520718,199900,2,1,1092,1834 Yorktowne Blvd,Toms River,NJ,8753,-74.165418,40.024664,17,"garage_1_or_more, single_story"
M5975617856,199900,1,1,864,2001 Manchester St,Toms River,NJ,8757,-74.274287,40.006442,56,"basement, garage_1_or_more, garage_2_or_more, single_story"
M9982519019,199900,2,2,1256,1029B Shetland Dr,Lakewood,NJ,8701,-74.161318,40.032069,18,"garage_1_or_more, single_story"
M6948896723,199900,2,1,1104,10 Debbie Dr Unit 5104,Brick,NJ,8724,-74.137225,40.102892,22,"garage_1_or_more, single_story"
M6821574529,199900,3,2,1265,1047 Dune Ave,Manahawkin,NJ,8050,-74.276771,39.723893,49,"garage_1_or_more, single_story"
M6969877449,199900,4,2,1800,236 Main St,West Creek,NJ,8092,-74.305655,39.636053,186,"basement, garage_1_or_more, two_or_more_stories"
M5300218137,199900,4,1,1040,116 Deauville Ave,Toms River,NJ,8757,-74.207296,39.940951,16,"garage_1_or_more, single_story"
M5914315380,199900,2,2,1409,1111 Scarlet Oak Ave,Toms River,NJ,8755,-74.248018,40.038496,14,"garage_1_or_more, two_or_more_stories"
M5766348770,199900,3,2,1256,152 Revere Dr,Tuckerton,NJ,8087,-74.351974,39.596322,65,single_story
M5331111604,199900,3,1,1070,74 Baltic Ave,Waretown,NJ,8758,-74.1886,39.787923,8,single_story
M6728534402,199900,2,2,1346,36 Marquis St,Toms River,NJ,8757,-74.260643,39.974024,52,single_story
M5072830802,199900,3,1,1100,1309 Lakeside Dr S,Forked River,NJ,8731,-74.202875,39.839945,16,single_story
M5600208974,199997,2,1,1176,310 W Fish Rd,Jackson,NJ,8527,-74.36444,40.146157,8,"garage_1_or_more, single_story"
M6286227194,199999,2,3,1215,109 Michele Way,Lakewood,NJ,8701,-74.178888,40.084811,48,two_or_more_stories
M5756214543,200000,2,1,1121,6 Whitmore Dr,Toms River,NJ,8757,-74.272506,39.957318,17,"garage_1_or_more, single_story"
M9707150883,200000,2,3,1689,981B Thornbury Ln Unit B,Manchester,NJ,8759,-74.287811,40.005677,8,"garage_1_or_more, single_story"
M6792447603,200000,3,2,1100,205 3rd St,Barnegat,NJ,8005,-74.206636,39.77235,14,"garage_1_or_more, single_story"
M5878517331,200000,2,1,824,530 Morris Blvd,Toms River,NJ,8753,-74.135179,39.947379,8,single_story
M5560449363,200000,2,3,1364,28 Timberline Dr,Tuckerton,NJ,8087,-74.362626,39.587187,23,"garage_1_or_more, two_or_more_stories"
M6367919581,200000,2,2,1664,58 Renee Ct,Jackson,NJ,8527,-74.275043,40.12624,72,two_or_more_stories
M5843262526,200000,2,3,1072,606 Bluebell Dr,Jackson,NJ,8527,-74.280843,40.120984,25,two_or_more_stories
M6928589538,200000,4,1,1280,633 Seaman Ave,Beachwood,NJ,8722,-74.197199,39.931872,29,single_story
M6328501141,202500,2,2,1168,2381 Mount Hood Ln,Toms River,NJ,8753,-74.16555,40.025751,11,"garage_1_or_more, single_story"
M5808707735,204900,2,2,1420,21 Cottonwood Dr,Barnegat,NJ,8005,-74.272824,39.769015,56,"garage_1_or_more, single_story"
M6000931580,204900,2,2,1300,1408 Isabella Ct,Brick,NJ,8724,-74.143957,40.10228,36,two_or_more_stories
M5767688905,204999,3,1,1760,900 Broadway Blvd,Manchester,NJ,8759,-74.264328,39.99604,417,single_story
M6529581165,205000,2,2,1381,870B Liverpool Cir,Manchester,NJ,8759,-74.280091,40.003083,9,"garage_1_or_more, single_story"
M6558600665,205000,2,2,1563,42 Quail Rd,Barnegat,NJ,8005,-74.249421,39.755507,22,"garage_1_or_more, single_story"
M5977132797,205000,2,2,1104,2539 Lexington Ct,Jackson,NJ,8527,-74.269405,40.069276,44,single_story
M6529782719,205000,2,2,1328,26 Tivoli St,Toms River,NJ,8757,-74.259422,39.974094,8,"garage_1_or_more, single_story"
M5656654282,205000,2,2,1426,9 Maidstone Way,Manchester,NJ,8759,-74.2783,40.020006,20,"garage_1_or_more, single_story"
M6796912516,205000,3,2,1103,315 Yorktown Dr,Forked River,NJ,8731,-74.180743,39.848754,46,"garage_1_or_more, single_story"
M5031742915,205000,2,1,1153,63 Nostrand Dr,Toms River,NJ,8757,-74.278522,39.962836,51,single_story
M6190711282,209000,2,2,1408,4 Arrow Wood Ct,Barnegat,NJ,8005,-74.271964,39.770655,9,"garage_1_or_more, single_story"
M6015884670,209000,3,1,1592,27 Sextant Dr,Barnegat,NJ,8005,-74.249077,39.74419,76,two_or_more_stories
M6643771533,209000,4,2,1790,133 Wood St,Tuckerton,NJ,8087,-74.33821,39.605045,40,"basement, two_or_more_stories"
M5272079385,209900,2,1,1148,724 Lawrence Ave,Toms River,NJ,8757,-74.269896,40.003283,17,single_story
M6064995068,209900,3,1,960,504 Nantucket Rd,Forked River,NJ,8731,-74.191396,39.824231,14,single_story
M5305370987,209900,4,2,1700,43 Gunning River Rd,Barnegat,NJ,8005,-74.236209,39.74364,30,two_or_more_stories
M9854804733,209900,2,2,1418,38 Stonybrook Rd,Whiting,NJ,8759,-74.339402,39.952472,11,"garage_1_or_more, single_story"
M6975269426,209900,2,2,1440,3 Longdenville St,Toms River,NJ,8757,-74.226741,39.95563,11,"garage_1_or_more, single_story"
M9958978876,209999,1,2,888,Court B Unit 1201,Brick,NJ,8724,-74.143564,40.079805,53,"basement, garage_1_or_more, single_story"
M9736163501,210000,2,3,1863,1029B Thornbury Ln,Manchester,NJ,8759,-74.289418,40.006466,30,"garage_1_or_more, single_story"
M5808595753,210000,2,1,935,901 Tampa Rd,Forked River,NJ,8731,-74.181097,39.820007,8,single_story
M6500708467,210000,2,1,894,312 Enterprise Dr,Forked River,NJ,8731,-74.178201,39.848435,9,"garage_1_or_more, single_story"
M5439440550,210000,2,2,1092,35 Mount Dashan Ln,Toms River,NJ,8753,-74.171459,40.024127,18,single_story
M5359753369,210000,3,2,1152,16 Pine St,Lakehurst,NJ,8733,-74.309731,40.013052,49,"basement, single_story"
M6599158789,210000,2,2,1356,27 Seaview Ave,Brick,NJ,8723,-74.131361,40.024972,21,"garage_1_or_more, single_story"
M6713888887,210000,2,2,1328,4 Abaco St,Toms River,NJ,8757,-74.260059,39.981459,9,single_story
M6046844444,214900,4,1,1200,101 Harding Dr,Brick,NJ,8724,-74.104343,40.078899,9,"basement, single_story"
M5915394870,214900,2,2,1252,815 Waters Edge Dr,Toms River,NJ,8753,-74.150835,39.999579,37,single_story
M5449290131,215000,3,2,1378,531 Devon St,Forked River,NJ,8731,-74.204269,39.850716,32,"garage_1_or_more, single_story"
M6419128764,215000,3,1,1128,528 Continental Ave,Bayville,NJ,8721,-74.206786,39.911918,88,single_story
M5602976987,215000,2,1,1167,13 Stanford Ct W,Toms River,NJ,8757,-74.237533,39.960996,29,single_story
M5579917409,215000,2,1,600,40 River Dr,Toms River,NJ,8753,-74.155559,39.948973,52,"basement, single_story"
M9315460111,215000,2,2,1493,409A Portsmouth Dr Unit 1001,Lakewood,NJ,8701,-74.185409,40.03498,17,"garage_1_or_more, single_story"
M5749705415,215000,2,2,1148,48 Caribou Dr,Whiting,NJ,8759,-74.378342,39.947185,59,"garage_1_or_more, single_story"
M5711073931,215000,4,2,1700,7 Buoy Ct,Barnegat,NJ,8005,-74.241087,39.743991,14,"garage_1_or_more, two_or_more_stories"
M5653162656,215000,2,2,1328,93 San Carlos St,Toms River,NJ,8757,-74.239136,39.950464,16,"garage_1_or_more, single_story"
M6893568998,215000,2,2,1222,303 Santa Anita Ln,Toms River,NJ,8755,-74.243708,40.04327,13,two_or_more_stories
M5581027347,216300,2,1,1031,50 Edinburgh Dr,Toms River,NJ,8757,-74.23935,39.960392,66,single_story
M6758334745,218900,2,2,1232,3 Bahamia Dr,Toms River,NJ,8757,-74.266332,39.984351,16,"garage_1_or_more, single_story"
M5734152738,219000,2,2,1565,21 Robin Ln,Barnegat,NJ,8005,-74.245924,39.756176,101,"garage_1_or_more, garage_2_or_more, single_story"
M6847411016,219000,4,2,1248,9 Pine St,New Egypt,NJ,8533,-74.528475,40.066244,10,single_story
M6753687874,219000,3,1,1100,6 Pomona Dr,Barnegat,NJ,8005,-74.206778,39.768429,11,single_story
M6106838240,219000,3,1,1248,48 Tulsa Dr,Barnegat,NJ,8005,-74.203925,39.765497,17,single_story
M6953617730,219000,3,2,1292,3 Sloop Ct,Barnegat,NJ,8005,-74.249339,39.745802,72,"garage_1_or_more, single_story"
M5785441864,219000,2,2,945,145 Central Ave Apt 4B,Island Heights,NJ,8732,-74.149934,39.946109,42,two_or_more_stories
M6116642332,219900,2,2,1409,1910 Schley Ave,Toms River,NJ,8755,-74.248624,40.039419,8,"garage_1_or_more, two_or_more_stories"
M6440653957,219900,3,1,1000,138 Village Dr,Barnegat,NJ,8005,-74.244074,39.742174,63,single_story
M5512283268,219900,2,2,1608,802 Bounty Ct Unit 2D,Toms River,NJ,8753,-74.145007,40.00751,11,two_or_more_stories
M5745534778,219900,3,2,1600,691 N Green St,Tuckerton,NJ,8087,-74.34086,39.612895,26,single_story
M5003905256,219900,2,2,1514,24 Jericho Rd,Toms River,NJ,8757,-74.283706,39.962281,12,"garage_1_or_more, single_story"
M5726225945,220000,2,1,624,36 Edgewater Dr,Tuckerton,NJ,8087,-74.325396,39.607768,50,single_story
M6579151166,220000,2,2,1134,7 Addison Ct,Brick,NJ,8724,-74.136302,40.095439,43,"garage_1_or_more, single_story"
M6106434612,221000,2,2,1361,22 Santiago Dr W,Toms River,NJ,8757,-74.246806,39.960063,73,single_story
M6194925482,222500,5,3,2452,505 Oak St,Lakehurst,NJ,8733,-74.322555,40.014648,98,"basement, garage_1_or_more, two_or_more_stories"
M5221051977,223000,2,1,912,14 W Anchor Dr,Tuckerton,NJ,8087,-74.372224,39.566827,59,"garage_1_or_more, single_story"
M6900442379,224500,2,2,1404,82 Castleton Dr,Toms River,NJ,8757,-74.270804,39.962885,20,single_story
M5242816174,224500,3,1,880,803 Lynnwood Ave,Brick,NJ,8723,-74.12568,40.04918,23,single_story
M6091289812,224900,3,1,713,28 Fremont Ave Unit A4,Seaside Heights,NJ,8751,-74.071196,39.945584,26,two_or_more_stories
M5592502964,224900,2,2,1200,1228 Baylis Ct,Brick,NJ,8724,-74.141354,40.10495,8,"basement, two_or_more_stories"
M6567764325,224900,2,1,989,8 Bay Blvd Unit A1,Seaside Heights,NJ,8751,-74.079569,39.937947,99,two_or_more_stories
M6833165980,224900,2,1,1076,2 Logan Ct,Brick,NJ,8724,-74.135085,40.090925,29,"garage_1_or_more, single_story"
M6136705930,224900,2,1,778,582 Garfield Ave,Toms River,NJ,8753,-74.130939,39.955697,24,single_story
M9192485844,224900,3,2,1844,289 S Main St,Barnegat,NJ,8005,-74.226895,39.748964,79,"basement, two_or_more_stories"
M5956659641,224900,2,2,1024,654 Denise Ct,Brick,NJ,8724,-74.139769,40.10582,24,"basement, two_or_more_stories"
M5212055141,224900,2,1,868,1212 Leguene Ave,Forked River,NJ,8731,-74.20298,39.838088,66,"garage_1_or_more, single_story"
M5432985318,224900,3,2,1792,112 Terry Ave,Lanoka Harbor,NJ,8734,-74.165456,39.868864,98,single_story
M6338657073,224900,3,2,1348,47 Village Dr,Barnegat,NJ,8005,-74.250309,39.746333,60,"garage_1_or_more, two_or_more_stories"
M5529935740,224900,1,1,926,16 Hamilton Ct,Toms River,NJ,8757,-74.231488,39.959493,14,"garage_1_or_more, single_story"
M6182484955,224999,3,1,1260,332 Constitution Dr,Forked River,NJ,8731,-74.181477,39.850714,14,single_story
M5161117672,225000,2,2,1514,26 Norfolk Dr,Toms River,NJ,8757,-74.27122,39.958672,9,"garage_1_or_more, single_story"
M6318178475,225000,2,1,1092,18 Parisian Dr,Toms River,NJ,8753,-74.162239,40.024698,49,"garage_1_or_more, single_story"
M5498592973,225000,3,2,1336,876 Harrison Ave,Forked River,NJ,8731,-74.21075,39.855015,101,"garage_1_or_more, single_story"
M6953569092,225000,3,2,1231,106 E Delaware Dr,Tuckerton,NJ,8087,-74.379975,39.565335,8,single_story
M5520546985,225000,3,1,1219,1100 11th Ave,Toms River,NJ,8757,-74.261782,40.001179,56,"basement, single_story"
M6279797703,225000,2,3,1533,96 Joan Ct,Jackson,NJ,8527,-74.273951,40.12553,9,two_or_more_stories
M5801975011,225000,2,1,660,10 W Dory Dr,Tuckerton,NJ,8087,-74.369889,39.564641,15,single_story
M5285755803,225000,2,1,1072,14 Caribbean Ct,Toms River,NJ,8753,-74.15793,40.020544,16,single_story
M9324791770,225900,2,3,1755,1077B Buckingham Dr,Manchester,NJ,8759,-74.288211,40.004189,45,"garage_1_or_more, single_story"
M6797297770,225900,3,1,836,22 Georgian Blvd,Jackson,NJ,8527,-74.292521,40.119087,37,"basement, single_story"
M5501156802,227000,2,1,1124,53 Guadeloupe Dr,Toms River,NJ,8757,-74.256007,39.96336,25,single_story
M6487814451,228000,3,1,1230,107 Nautilus Blvd,Forked River,NJ,8731,-74.17955,39.847216,9,single_story
M5814175495,228000,2,1,1354,27 S Gateway,Toms River,NJ,8753,-74.197618,39.961636,16,"basement, single_story"
M6947592415,229000,2,2,1315,11 Arlene Ct Unit 4202,Brick,NJ,8724,-74.133922,40.104258,24,"garage_1_or_more, two_or_more_stories"
M6783126043,229000,2,1,773,777 River Ave,Lakewood,NJ,8701,-74.217959,40.068076,46,"basement, single_story"
M6869007777,229000,3,1,1068,804 E Hickory Dr,Lanoka Harbor,NJ,8734,-74.150076,39.862244,59,single_story
M5680347198,229000,2,2,1396,611 Bounty Ct,Toms River,NJ,8753,-74.145016,40.006543,65,"basement, two_or_more_stories"
M5868399368,229000,2,2,1328,7 Miramar Ct,Toms River,NJ,8757,-74.263182,39.976641,18,"garage_1_or_more, single_story"
M5292078814,229000,2,2,1396,611 Bounty Ct Unit 11C,Toms River,NJ,8753,-74.145017,40.006544,65,"basement, two_or_more_stories"
M6127316135,229900,3,1,960,24 Dolphin Way,Waretown,NJ,8758,-74.193084,39.799952,14,single_story
M5072943303,229900,3,1,1232,100 Village Dr,Barnegat,NJ,8005,-74.247802,39.742421,28,"garage_1_or_more, single_story"
M6173595361,229900,2,2,1474,889B Stratford Ct,Manchester,NJ,8759,-74.281512,40.002747,29,"garage_1_or_more, single_story"
M6032980291,229900,2,2,1200,1128 Bernard Ct,Brick,NJ,8724,-74.141259,40.106412,25,"basement, two_or_more_stories"
M9203237737,229900,2,2,1608,44 Silverside Rd,Lakewood,NJ,8701,-74.165166,40.037459,11,"garage_1_or_more, single_story"
M6214814642,229900,2,1,864,35 Adelphi Rd,Toms River,NJ,8757,-74.213102,39.936709,8,single_story
M6561181462,229900,2,2,1224,2018 Brookdale Dr,Forked River,NJ,8731,-74.217793,39.844424,14,"garage_1_or_more, single_story"
M6153893753,229900,2,2,1346,113 Morning Glory Ln,Manchester Township,NJ,8759,-74.35679,39.93981,18,single_story
