property_id,price,beds,baths,size(sqft),line,city,state,zipcode,longitude,latitude,days_ago,features,P_zip,P_latitude,P_longitude,dist_P (mi.),S_zip,S_latitude,S_longitude,dist_S (mi.),F_zip,F_latitude,F_longitude,dist_F (mi.),crime_rate(%),POPDEN2010 (per sq. mi.)
M9004151251,125000,2,1,982,857D Thornhill Ct Unit 1004,Lakewood,NJ,8701,-74.160903,40.033733,31,"garage_1_or_more, single_story",8701.0,40.0935915000001,-74.2131649999999,5.020094169673222,8701.0,40.0678272820001,-74.2128709309999,3.6858376174925893,8701.0,40.05357843758817,-74.19665047152112,2.3842501423382174,2.183901855821117,3700
M9035524521,569900,5,4,3292,25 Majestic Way,Lakewood,NJ,8701,-74.225217,40.075554,23,"basement, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.4078400597787568,8701.0,40.069905539,-74.213764796,0.7368095031619759,8701.0,40.0790790002525,-74.21685000025589,0.5175514827667502,2.183901855821117,3700
M9055605138,619900,5,4,3100,265 James St,Lakewood,NJ,8701,-74.232688,40.079456,53,"basement, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.4448420033789937,8701.0,40.0937542670001,-74.2235893069999,1.1045994213799972,8701.0,40.088176727235,-74.24137115439433,0.7660615096703909,2.183901855821117,3700
M9056291580,609900,5,4,3266,3 Majestic Way,Lakewood,NJ,8701,-74.225411,40.076207,24,"basement, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.373295902918516,8701.0,40.069905539,-74.213764796,0.77032369851981,8701.0,40.0790790002525,-74.21685000025589,0.5077025860519556,2.183901855821117,3700
M9072522012,569900,5,4,3292,13 Majestic Way,Lakewood,NJ,8701,-74.224833,40.075404,24,"basement, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.407384056123571,8701.0,40.069905539,-74.213764796,0.7135454329128122,8701.0,40.0790790002525,-74.21685000025589,0.504266301984031,2.183901855821117,3700
M9073122709,699900,5,4,3174,8 Birch St,Lakewood,NJ,8701,-74.217133,40.07807,116,"basement, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.0926774881171346,8701.0,40.069905539,-74.213764796,0.592605612919809,8701.0,40.0790790002525,-74.21685000025589,0.07131510189601084,2.183901855821117,3700
M9112658877,82000,1,1,668,304C W Malvern Ct Unit 1003,Lakewood,NJ,8701,-74.183953,40.041265,18,single_story,8701.0,40.0935915000001,-74.2131649999999,3.9471333823370442,8701.0,40.0678272820001,-74.2128709309999,2.4191179866978523,8701.0,40.05357843758817,-74.19665047152112,1.0965884476017782,2.183901855821117,3700
M9115595873,80000,1,1,991,1B Daisy Ct,Lakewood,NJ,8701,-74.244717,40.099906,46,"garage_1_or_more, single_story",8701.0,40.0935915000001,-74.2131649999999,1.7769820699510632,8701.0,40.0937542670001,-74.2235893069999,1.2291878897055017,8701.0,40.088176727235,-74.24137115439433,0.8296816937485831,2.183901855821117,3700
M9122507900,729900,5,4,3164,86 Sylvan Ct,Lakewood,NJ,8701,-74.223568,40.075296,70,"basement, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.384288830608735,8701.0,40.069905539,-74.213764796,0.651796408676545,8701.0,40.0790790002525,-74.21685000025589,0.4501992755021293,2.183901855821117,3700
M9126212894,65000,2,1,858,104A Edinburgh Ln Unit 1001,Lakewood,NJ,8701,-74.183741,40.047133,53,single_story,8701.0,40.0935915000001,-74.2131649999999,3.5856811846426027,8701.0,40.0678272820001,-74.2128709309999,2.1374250632297134,8701.0,40.05357843758817,-74.19665047152112,0.8334344529385137,2.183901855821117,3700
M9147692872,649900,5,4,3100,261 James St,Lakewood,NJ,8701,-74.232434,40.079476,53,"basement, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.4337030669540658,8701.0,40.0937542670001,-74.2235893069999,1.0971927039381935,8701.0,40.088176727235,-74.24137115439433,0.7736496115683834,2.183901855821117,3700
M9153473743,699900,5,4,3175,88 Sylvan Ct,Lakewood,NJ,8701,-74.223611,40.075301,70,"basement, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.3849394454727186,8701.0,40.069905539,-74.213764796,0.6539221455883135,8701.0,40.0790790002525,-74.21685000025589,0.4519151130164663,2.183901855821117,3700
M9167943741,569900,5,4,3090,2 Olympic Cir,Lakewood,NJ,8701,-74.225542,40.078081,53,"basement, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.2657269711089736,8701.0,40.069905539,-74.213764796,0.8554010395079248,8701.0,40.0790790002525,-74.21685000025589,0.47955310227823256,2.183901855821117,3700
M9170915080,78000,1,1,663,709D Plymouth Dr Unit 1004,Lakewood,NJ,8701,-74.185127,40.051095,17,single_story,8701.0,40.0935915000001,-74.2131649999999,3.3078267131342876,8701.0,40.0678272820001,-74.2128709309999,1.9046283471977121,8701.0,40.05357843758817,-74.19665047152112,0.6520986922461823,2.183901855821117,3700
M9171858628,729900,5,4,3195,2 Birch St,Lakewood,NJ,8701,-74.216883,40.078054,88,"basement, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.0911378210294673,8701.0,40.069905539,-74.213764796,0.5874559594554283,8701.0,40.0790790002525,-74.21685000025589,0.07074796479245817,2.183901855821117,3700
M9186142977,569900,5,4,3266,31 Majestic Way,Lakewood,NJ,8701,-74.224981,40.075751,53,"basement, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.3898095648856965,8701.0,40.069905539,-74.213764796,0.7332940372787701,8701.0,40.0790790002525,-74.21685000025589,0.4998247313478426,2.183901855821117,3700
M9203237737,229900,2,2,1608,44 Silverside Rd,Lakewood,NJ,8701,-74.165166,40.037459,11,"garage_1_or_more, single_story",8701.0,40.0935915000001,-74.2131649999999,4.6764879211813914,8701.0,40.0678272820001,-74.2128709309999,3.3429261398872514,8701.0,40.05357843758817,-74.19665047152112,2.047491330901768,2.183901855821117,3700
M9206350573,569900,5,4,3292,21 Majestic Way,Lakewood,NJ,8701,-74.224702,40.075291,53,"basement, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.411133542894566,8701.0,40.069905539,-74.213764796,0.7033475640568677,8701.0,40.0790790002525,-74.21685000025589,0.5021110155733256,2.183901855821117,3700
M9208032451,135000,2,1,1000,690A Plymouth Dr Unit 1001,Lakewood,NJ,8701,-74.187718,40.049651,50,"garage_1_or_more, single_story",8701.0,40.0935915000001,-74.2131649999999,3.335091280273644,8701.0,40.0678272820001,-74.2128709309999,1.8598430824742573,8701.0,40.05357843758817,-74.19665047152112,0.5579437496211677,2.183901855821117,3700
M9270392586,569900,5,4,3170,4 Olympic Cir,Lakewood,NJ,8701,-74.225521,40.077227,143,"basement, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.3153390220801908,8701.0,40.069905539,-74.213764796,0.8168407447394279,8701.0,40.0790790002525,-74.21685000025589,0.4903794228830039,2.183901855821117,3700
M9284568901,118900,2,1,982,706A Plymouth Dr Unit 1001,Lakewood,NJ,8701,-74.185943,40.051038,27,"garage_1_or_more, single_story",8701.0,40.0935915000001,-74.2131649999999,3.290952937109385,8701.0,40.0678272820001,-74.2128709309999,1.8718199429531248,8701.0,40.05357843758817,-74.19665047152112,0.610341286580219,2.183901855821117,3700
M9294191349,729900,5,4,3143,84 Sylvan Ct,Lakewood,NJ,8701,-74.223524,40.075291,70,"basement, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.3836196591533798,8701.0,40.069905539,-74.213764796,0.6496275980420908,8701.0,40.0790790002525,-74.21685000025589,0.44844506110455457,2.183901855821117,3700
M9296078494,150000,2,1,1232,441B Cheshire Ct Unit 1002,Lakewood,NJ,8701,-74.188634,40.035539,11,"garage_1_or_more, single_story",8701.0,40.0935915000001,-74.2131649999999,4.22362215988649,8701.0,40.0678272820001,-74.2128709309999,2.5912776120079624,8701.0,40.05357843758817,-74.19665047152112,1.3194360789433142,2.183901855821117,3700
M9310153851,364900,3,2,2020,25 Goldensprings Dr Unit 1,Lakewood,NJ,8701,-74.177305,40.035202,11,"garage_1_or_more, garage_2_or_more, single_story",8701.0,40.0935915000001,-74.2131649999999,4.479445221505948,8701.0,40.0678272820001,-74.2128709309999,2.972982732988209,8701.0,40.05357843758817,-74.19665047152112,1.650287714970394,2.183901855821117,3700
M9315460111,215000,2,2,1493,409A Portsmouth Dr Unit 1001,Lakewood,NJ,8701,-74.185409,40.03498,17,"garage_1_or_more, single_story",8701.0,40.0935915000001,-74.2131649999999,4.318816206043647,8701.0,40.0678272820001,-74.2128709309999,2.7175571210332934,8701.0,40.05357843758817,-74.19665047152112,1.422522434391065,2.183901855821117,3700
M9350976648,114900,2,1,982,538A Portsmouth Dr Unit 1001,Lakewood,NJ,8701,-74.195047,40.03912,51,"garage_1_or_more, single_story",8701.0,40.0935915000001,-74.2131649999999,3.886537712156906,8701.0,40.0678272820001,-74.2128709309999,2.20695958266299,8701.0,40.05357843758817,-74.19665047152112,1.0014663831174715,2.183901855821117,3700
M9363118135,569900,5,4,3266,11 Majestic Way,Lakewood,NJ,8701,-74.224756,40.075189,24,"basement, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.418747640225813,8701.0,40.069905539,-74.213764796,0.7021729314325217,8701.0,40.0790790002525,-74.21685000025589,0.5083117569762211,2.183901855821117,3700
M9383614437,115000,2,1,982,508A Thornbury Ct Unit 1001,Lakewood,NJ,8701,-74.194522,40.037738,14,"garage_1_or_more, single_story",8701.0,40.0935915000001,-74.2131649999999,3.9860526819294844,8701.0,40.0678272820001,-74.2128709309999,2.3052437921236,8701.0,40.05357843758817,-74.19665047152112,1.0991512105951373,2.183901855821117,3700
M9409251365,729900,5,4,3174,4 Birch St,Lakewood,NJ,8701,-74.216967,40.078059,86,"basement, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.0916616977248788,8701.0,40.069905539,-74.213764796,0.5891309802956912,8701.0,40.0790790002525,-74.21685000025589,0.07066934111111244,2.183901855821117,3700
M9422034895,769000,4,3,3206,5 Goldcrest Dr,Lakewood,NJ,8701,-74.20558,40.073675,18,"basement, garage_1_or_more, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.435285415092773,8701.0,40.069905539,-74.213764796,0.5170675175400005,8701.0,40.0790790002525,-74.21685000025589,0.7195014374741708,2.183901855821117,3700
M9422076757,679900,5,4,3100,263 James St,Lakewood,NJ,8701,-74.233388,40.079875,60,"basement, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.45428677763816,8701.0,40.0937542670001,-74.2235893069999,1.0969799297567737,8701.0,40.088176727235,-74.24137115439433,0.7198009356207536,2.183901855821117,3700
M9462691021,699900,5,4,3131,82 Sylvan Ct,Lakewood,NJ,8701,-74.223481,40.075286,24,"basement, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.3829766596936954,8701.0,40.069905539,-74.213764796,0.6475053537621929,8701.0,40.0790790002525,-74.21685000025589,0.44674139304379556,2.183901855821117,3700
M9466346563,169900,2,1,982,830B Dumbarton Dr Unit 1002,Lakewood,NJ,8701,-74.162756,40.03462,24,"garage_1_or_more, single_story",8701.0,40.0935915000001,-74.2131649999999,4.912470026328694,8701.0,40.0678272820001,-74.2128709309999,3.5689310868353274,8701.0,40.05357843758817,-74.19665047152112,2.2662902240925384,2.183901855821117,3700
M9477357123,569900,5,4,3266,23 Majestic Way,Lakewood,NJ,8701,-74.224874,40.07516,18,"basement, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.4234208448302668,8701.0,40.069905539,-74.213764796,0.7066585298831889,8701.0,40.0790790002525,-74.21685000025589,0.5148425280506201,2.183901855821117,3700
M9492757602,110000,2,1,982,693C Plymouth Dr Unit 1003,Lakewood,NJ,8701,-74.183586,40.050663,24,"garage_1_or_more, single_story",8701.0,40.0935915000001,-74.2131649999999,3.373737724338615,8701.0,40.0678272820001,-74.2128709309999,1.989802680860082,8701.0,40.05357843758817,-74.19665047152112,0.7411430796062248,2.183901855821117,3700
M9517612350,569900,5,4,3266,7 Majestic Way,Lakewood,NJ,8701,-74.20539,40.071876,24,"basement, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.5573452230547535,8701.0,40.069905539,-74.213764796,0.4770491092462436,8701.0,40.0790790002525,-74.21685000025589,0.7990847924392626,2.183901855821117,3700
M9545391410,150000,2,2,1246,1056D Argyll Cir Unit 1004,Lakewood,NJ,8701,-74.161599,40.029554,59,"garage_1_or_more, single_story",8701.0,40.0935915000001,-74.2131649999999,5.2393679024100575,8701.0,40.0678272820001,-74.2128709309999,3.848509940179405,8701.0,40.05357843758817,-74.19665047152112,2.531914997236966,2.183901855821117,3700
M9552634753,130000,2,1,841,39C Cambridge Ct Unit 1003,Lakewood,NJ,8701,-74.181354,40.047987,73,single_story,8701.0,40.0935915000001,-74.2131649999999,3.5942372194240604,8701.0,40.0678272820001,-74.2128709309999,2.198940991536545,8701.0,40.05357843758817,-74.19665047152112,0.9199927364883391,2.183901855821117,3700
M9564460219,569900,5,4,3292,6 Majestic Way,Lakewood,NJ,8701,-74.224802,40.076879,24,"basement, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.3166213388750807,8701.0,40.069905539,-74.213764796,0.771160134327292,8701.0,40.0790790002525,-74.21685000025589,0.45995087875737867,2.183901855821117,3700
M9580134963,139900,2,1,982,273B Kingston Ct Unit 1002,Lakewood,NJ,8701,-74.191128,40.050244,9,"garage_1_or_more, single_story",8701.0,40.0935915000001,-74.2131649999999,3.2239238910407253,8701.0,40.0678272820001,-74.2128709309999,1.697446732051392,8701.0,40.05357843758817,-74.19665047152112,0.37928030985945604,2.183901855821117,3700
M9595507905,569900,5,4,3266,10 Majestic Way,Lakewood,NJ,8701,-74.225486,40.075965,53,"basement, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.3898823124944006,8701.0,40.069905539,-74.213764796,0.7644484708213056,8701.0,40.0790790002525,-74.21685000025589,0.5181735073532385,2.183901855821117,3700
M9617979818,569900,5,4,3266,15 Majestic Way,Lakewood,NJ,8701,-74.225332,40.075327,53,"basement, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.4246227548461687,8701.0,40.069905539,-74.213764796,0.7340410621133578,8701.0,40.0790790002525,-74.21685000025589,0.5305662386163594,2.183901855821117,3700
M9644406641,130000,2,2,1246,296A Dorchester Dr Unit 1001,Lakewood,NJ,8701,-74.18273,40.04144,78,"garage_1_or_more, single_story",8701.0,40.0935915000001,-74.2131649999999,3.963620059704823,8701.0,40.0678272820001,-74.2128709309999,2.454249732834429,8701.0,40.05357843758817,-74.19665047152112,1.1310090418701624,2.183901855821117,3700
M9646668941,569900,5,4,3292,37 Majestic Way,Lakewood,NJ,8701,-74.225067,40.075357,53,"basement, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.4160939775825654,8701.0,40.069905539,-74.213764796,0.7227048213233407,8701.0,40.0790790002525,-74.21685000025589,0.5169532753540907,2.183901855821117,3700
M9651776409,110000,2,1,858,536C Dartmoor Ct Unit 1003,Lakewood,NJ,8701,-74.19551,40.039809,8,single_story,8701.0,40.0935915000001,-74.2131649999999,3.8341478845329267,8701.0,40.0678272820001,-74.2128709309999,2.15314356890002,8701.0,40.05357843758817,-74.19665047152112,0.952129611594374,2.183901855821117,3700
M9651855554,169000,2,1,982,568D Sheffield Ct Unit 1004,Lakewood,NJ,8701,-74.197223,40.038393,21,"garage_1_or_more, single_story",8701.0,40.0935915000001,-74.2131649999999,3.906894288923087,8701.0,40.0678272820001,-74.2128709309999,2.203356713163711,8701.0,40.05357843758817,-74.19665047152112,1.0482613980934263,2.183901855821117,3700
M9654408606,599900,5,4,3266,8 Majestic Way,Lakewood,NJ,8701,-74.224659,40.075472,24,"basement, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.398914195916497,8701.0,40.069905539,-74.213764796,0.7080515168472284,8701.0,40.0790790002525,-74.21685000025589,0.4936955693393712,2.183901855821117,3700
M9666401649,699900,5,4,3195,6 Birch St,Lakewood,NJ,8701,-74.21705,40.078065,101,"basement, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.092126399996899,8701.0,40.069905539,-74.213764796,0.5908862216843185,8701.0,40.0790790002525,-74.21685000025589,0.07081306156912516,2.183901855821117,3700
M9691195445,569900,5,4,3170,45 Majestic Way,Lakewood,NJ,8701,-74.224037,40.076539,24,"basement, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.3178826822956053,8701.0,40.069905539,-74.213764796,0.7239225901096252,8701.0,40.0790790002525,-74.21685000025589,0.4297695054394815,2.183901855821117,3700
M9713968657,169900,2,1,982,1062B Fife Ct Unit 1002,Lakewood,NJ,8701,-74.167672,40.031242,27,"garage_1_or_more, single_story",8701.0,40.0935915000001,-74.2131649999999,4.96770021363339,8701.0,40.0678272820001,-74.2128709309999,3.5302773162261456,8701.0,40.05357843758817,-74.19665047152112,2.2087950791041395,2.183901855821117,3700
M9722338870,569900,5,4,3292,33 Majestic Way,Lakewood,NJ,8701,-74.224895,40.076769,53,"basement, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.3257197351038061,8701.0,40.069905539,-74.213764796,0.7704461598506709,8701.0,40.0790790002525,-74.21685000025589,0.467281368587428,2.183901855821117,3700
M9746911566,569900,5,4,3292,29 Majestic Way,Lakewood,NJ,8701,-74.225217,40.075357,24,"basement, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.419871036165627,8701.0,40.069905539,-74.213764796,0.7297105168539946,8701.0,40.0790790002525,-74.21685000025589,0.5240769240166117,2.183901855821117,3700
M9757383413,569900,5,4,3292,17 Majestic Way,Lakewood,NJ,8701,-74.224962,40.075716,53,"basement, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.3914685313786728,8701.0,40.069905539,-74.213764796,0.7311007587153666,8701.0,40.0790790002525,-74.21685000025589,0.500019679922222,2.183901855821117,3700
M9758581547,79900,1,1,814,52E Cambridge Ct Unit 1005,Lakewood,NJ,8701,-74.183161,40.046034,21,single_story,8701.0,40.0935915000001,-74.2131649999999,3.667667989293002,8701.0,40.0678272820001,-74.2128709309999,2.211929846083735,8701.0,40.05357843758817,-74.19665047152112,0.901919315237522,2.183901855821117,3700
M9759953133,128000,2,1,982,310C Malvern Ct Unit 1003,Lakewood,NJ,8701,-74.184079,40.042246,9,"garage_1_or_more, single_story",8701.0,40.0935915000001,-74.2131649999999,3.8824939610428113,8701.0,40.0678272820001,-74.2128709309999,2.363665764477042,8701.0,40.05357843758817,-74.19665047152112,1.0404688932785762,2.183901855821117,3700
M9770721702,569900,5,4,3266,19 Majestic Way,Lakewood,NJ,8701,-74.224278,40.075321,22,"basement, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.3990870493917826,8701.0,40.069905539,-74.213764796,0.6849284063824563,8701.0,40.0790790002525,-74.21685000025589,0.4813767510378721,2.183901855821117,3700
M9793270378,569900,5,4,3266,27 Majestic Way,Lakewood,NJ,8701,-74.224895,40.075554,53,"basement, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.399708717892846,8701.0,40.069905539,-74.213764796,0.7219491904202741,8701.0,40.0790790002525,-74.21685000025589,0.5021006959517527,2.183901855821117,3700
M9793626225,69900,1,1,663,1246 Hamilton Ct Unit B,Lakewood,NJ,8701,-74.16922,40.0284,29,single_story,8701.0,40.0935915000001,-74.2131649999999,5.098139921111601,8701.0,40.0678272820001,-74.2128709309999,3.616813283629415,8701.0,40.05357843758817,-74.19665047152112,2.293767679152215,2.183901855821117,3700
M9800985395,149700,2,1,982,575A Sheffield Ct,Lakewood,NJ,8701,-74.198235,40.039278,25,"garage_1_or_more, single_story",8701.0,40.0935915000001,-74.2131649999999,3.8352649232509415,8701.0,40.0678272820001,-74.2128709309999,2.125818317209886,8701.0,40.05357843758817,-74.19665047152112,0.990515706219779,2.183901855821117,3700
M9804136356,89500,2,1,858,102B Edinburgh Ln Unit 1002,Lakewood,NJ,8701,-74.184711,40.04696,23,single_story,8701.0,40.0935915000001,-74.2131649999999,3.573012194850104,8701.0,40.0678272820001,-74.2128709309999,2.106454763375705,8701.0,40.05357843758817,-74.19665047152112,0.7959376687514311,2.183901855821117,3700
M9814969598,185000,2,1,986,675C New Castle Ct Unit 1003,Lakewood,NJ,8701,-74.182072,40.050439,13,"garage_1_or_more, single_story",8701.0,40.0935915000001,-74.2131649999999,3.427499110232315,8701.0,40.0678272820001,-74.2128709309999,2.0657567276704865,8701.0,40.05357843758817,-74.19665047152112,0.8249340200726264,2.183901855821117,3700
M9841801379,569900,5,4,3292,9 Majestic Way,Lakewood,NJ,8701,-74.225056,40.076397,18,"basement, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.3524486487276721,8701.0,40.069905539,-74.213764796,0.7620341332681316,8701.0,40.0790790002525,-74.21685000025589,0.4847608783287025,2.183901855821117,3700
M9869736696,74900,2,1,858,642C Plymouth Dr Unit C,Lakewood,NJ,8701,-74.179816,40.051952,50,single_story,8701.0,40.0935915000001,-74.2131649999999,3.4015238535809518,8701.0,40.0678272820001,-74.2128709309999,2.111205648108597,8701.0,40.05357843758817,-74.19665047152112,0.9259877529019772,2.183901855821117,3700
M9915613346,89900,2,1,858,306C W Malvern Ct Unit 1003,Lakewood,NJ,8701,-74.184452,40.040912,21,single_story,8701.0,40.0935915000001,-74.2131649999999,3.958556469719072,8701.0,40.0678272820001,-74.2128709309999,2.42006482206281,8701.0,40.05357843758817,-74.19665047152112,1.0988416855861125,2.183901855821117,3700
M9926998370,689900,5,4,3090,3 Olympic Cir,Lakewood,NJ,8701,-74.225561,40.076713,10,"basement, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.347003738050675,8701.0,40.069905539,-74.213764796,0.7971585125578942,8701.0,40.0790790002525,-74.21685000025589,0.5028586442118924,2.183901855821117,3700
M9966297046,569900,5,4,3292,5 Majestic Way,Lakewood,NJ,8701,-74.224903,40.076879,53,"basement, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,1.3192914371344646,8701.0,40.069905539,-74.213764796,0.7754772112360073,8701.0,40.0790790002525,-74.21685000025589,0.4651600485439677,2.183901855821117,3700
M9982519019,199900,2,2,1256,1029B Shetland Dr,Lakewood,NJ,8701,-74.161318,40.032069,18,"garage_1_or_more, single_story",8701.0,40.0935915000001,-74.2131649999999,5.102368169374147,8701.0,40.0678272820001,-74.2128709309999,3.7430893797419538,8701.0,40.05357843758817,-74.19665047152112,2.433995860889203,2.183901855821117,3700
M9997740289,99000,2,1,858,138D Farrington Ct Unit 1004,Lakewood,NJ,8701,-74.186313,40.043248,15,single_story,8701.0,40.0935915000001,-74.2131649999999,3.7704253897598,8701.0,40.0678272820001,-74.2128709309999,2.23136697854261,8701.0,40.05357843758817,-74.19665047152112,0.9092088667753142,2.183901855821117,3700
M5054801087,304000,2,2,1727,2728 Meadow Lake Dr,Toms River,NJ,8755,-74.23844,40.053001,23,"garage_1_or_more, garage_2_or_more, single_story",8701.0,40.0935915000001,-74.2131649999999,3.122276598022326,8755.0,40.0275669640001,-74.2254515069999,1.892820304942999,8755.0,40.03480148324329,-74.24490356486446,1.3044139740935357,2.183901855821117,3700
M5090613658,389762,3,3,2439,3164 Wood Spring Ln,Toms River,NJ,8755,-74.245167,40.054695,13,"garage_1_or_more, garage_2_or_more, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,3.202528046478444,8755.0,40.0275669640001,-74.2254515069999,2.1592922932437406,8755.0,40.03480148324329,-74.24490356486446,1.3727280143425489,2.183901855821117,3700
M5182961352,288711,2,2,1444,2368 Crisfield Cir,Toms River,NJ,8755,-74.237893,40.047187,12,"garage_1_or_more, single_story",8701.0,40.0935915000001,-74.2131649999999,3.4749291549915524,8755.0,40.0275669640001,-74.2254515069999,1.5146560667317082,8755.0,40.03480148324329,-74.24490356486446,0.9364082400664516,2.183901855821117,3700
M5635433115,259900,2,3,1624,4706 Saddle Back Ln,Toms River,NJ,8755,-74.242228,40.042521,23,"garage_1_or_more, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,3.864670951748617,8755.0,40.0275669640001,-74.2254515069999,1.3797534710992994,8755.0,40.03480148324329,-74.24490356486446,0.5523165156779324,2.183901855821117,3700
M5971977869,500000,3,3,1690,2334 Whitesville Rd,Toms River,NJ,8755,-74.249423,40.04779,52,two_or_more_stories,8701.0,40.0935915000001,-74.2131649999999,3.729165863604149,8755.0,40.0275669640001,-74.2254515069999,1.9131605176090325,8755.0,40.03480148324329,-74.24490356486446,0.9295586223307224,2.183901855821117,3700
M6142084821,284713,2,2,1444,2949 Springwater Ct,Toms River,NJ,8755,-74.247253,40.050781,16,"garage_1_or_more, single_story",8701.0,40.0935915000001,-74.2131649999999,3.4913827145278873,8755.0,40.0275669640001,-74.2254515069999,1.9956509763446153,8755.0,40.03480148324329,-74.24490356486446,1.1100238181852904,2.183901855821117,3700
M6342388039,875000,4,4,3579,324 Aldous St,Toms River,NJ,8755,-74.253376,40.055185,19,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,3.4413758523934765,8755.0,40.0275669640001,-74.2254515069999,2.4405167122566174,8755.0,40.03480148324329,-74.24490356486446,1.4805847827325989,2.183901855821117,3700
M6344460594,362000,3,3,2310,2557 Little Pine Ct,Toms River,NJ,8755,-74.238914,40.047959,20,"garage_1_or_more, garage_2_or_more, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,3.448259193942064,8755.0,40.0275669640001,-74.2254515069999,1.5874799779506827,8755.0,40.03480148324329,-74.24490356486446,0.9649737177013237,2.183901855821117,3700
M6671849052,997500,5,5,4344,2350 Vermont Ave,Toms River,NJ,8755,-74.211004,40.043215,22,"basement, garage_2_or_more",8701.0,40.0935915000001,-74.2131649999999,3.4779804936485554,8755.0,40.0275669640001,-74.2254515069999,1.3371769743163802,8755.0,40.03480148324329,-74.24490356486446,1.939821924390282,2.183901855821117,3700
M6775696822,419995,2,1,980,224 Manchester Ave,Toms River,NJ,8755,-74.253944,40.053157,87,single_story,8701.0,40.0935915000001,-74.2131649999999,3.569515677477797,8755.0,40.0275669640001,-74.2254515069999,2.353276932017615,8755.0,40.03480148324329,-74.24490356486446,1.3593191392311657,2.183901855821117,3700
M6836179447,659000,4,4,2550,2320 Forest Cir,Toms River,NJ,8755,-74.244026,40.046767,12,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,3.643887230028583,8755.0,40.0275669640001,-74.2254515069999,1.668423498425835,8755.0,40.03480148324329,-74.24490356486446,0.8270098664327112,2.183901855821117,3700
M6855447681,358000,3,3,2375,3482 Vicari Ave,Toms River,NJ,8755,-74.244004,40.055094,44,"garage_2_or_more, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,3.1450421114575553,8755.0,40.0275669640001,-74.2254515069999,2.1526006591110085,8755.0,40.03480148324329,-74.24490356486446,1.4010448516424263,2.183901855821117,3700
M6871836656,875000,6,5,5869,2314 Tapestry Ct,Toms River,NJ,8755,-74.208167,40.040457,21,"basement, garage_2_or_more",8701.0,40.0935915000001,-74.2131649999999,3.6764224585120298,8755.0,40.0275669640001,-74.2254515069999,1.2967993617281794,8755.0,40.03480148324329,-74.24490356486446,2.043423490722947,2.183901855821117,3700
M6893568998,215000,2,2,1222,303 Santa Anita Ln,Toms River,NJ,8755,-74.243708,40.04327,13,two_or_more_stories,8701.0,40.0935915000001,-74.2131649999999,3.8518966033089583,8755.0,40.0275669640001,-74.2254515069999,1.4722812396480471,8755.0,40.03480148324329,-74.24490356486446,0.5879625893022826,2.183901855821117,3700
